,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,remodeled,Age,RemodelAge,total_other_rooms,outdoorspace,reg_lot_shp,leveled_land,culdsac,1fam_hm,unf_attic,hip_roof,premium_ext,exclnt_extr,cblock_foundation,pconc_foundation,other_foundation,exclnt_bsmt,bsmt_exosure,bsmt_finished,bsmt_rec,excellent_heating,central_AC,kitchen_exclnt,fireplace_exclnt,attached_garage,finsihed_garage,pave_drive,normal_sale,vnr_brk,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
2267,0.0,6718,8,5,86.0,250.0,0.0,1267.0,0,1312,0.0,2,0,2,1,0,2001.0,2.0,471.0,180500,False,9,9,3,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2268,73.0,9590,7,5,442.0,786.0,0.0,868.0,0,1146,1.0,2,0,3,1,1,2003.0,2.0,438.0,187500,False,7,7,3,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2269,80.0,11305,8,5,886.0,1329.0,0.0,1922.0,0,1922,1.0,2,0,2,1,1,2002.0,3.0,692.0,282000,False,8,8,4,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2270,0.0,7777,6,5,203.0,0.0,0.0,1491.0,0,1491,0.0,2,0,3,1,1,1996.0,2.0,571.0,178000,False,14,14,4,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2271,85.0,14536,8,5,236.0,1300.0,0.0,1616.0,0,1629,1.0,2,0,3,1,1,2002.0,3.0,808.0,270000,True,8,7,6,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2272,0.0,11800,7,5,94.0,766.0,0.0,1122.0,0,2486,1.0,3,1,5,1,1,2003.0,2.0,452.0,279900,True,7,6,5,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2273,50.0,35133,5,4,226.0,1159.0,0.0,1572.0,0,1572,1.0,1,1,3,1,2,1963.0,3.0,995.0,186700,False,47,47,2,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2274,93.0,15306,8,5,100.0,80.0,0.0,1732.0,0,1776,1.0,2,0,3,1,1,2006.0,3.0,712.0,283463,True,4,3,4,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2275,85.0,12633,10,5,242.0,0.0,0.0,1824.0,0,1824,0.0,2,0,3,1,1,2006.0,3.0,932.0,392000,True,4,3,5,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2276,88.0,12665,8,5,245.0,0.0,0.0,1094.0,0,2482,0.0,2,1,4,1,1,2005.0,3.0,642.0,281213,True,5,4,5,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2277,70.0,8402,5,5,0.0,206.0,0.0,1120.0,0,1120,0.0,1,0,3,1,0,0.0,0.0,0.0,147000,False,3,3,3,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,200.0,43500,3,5,0.0,0.0,0.0,0.0,0,2034,0.0,1,0,2,1,0,1953.0,4.0,1041.0,130000,False,57,57,7,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,62.0,6710,6,5,134.0,16.0,904.0,920.0,0,936,2.0,0,1,0,1,0,1996.0,2.0,460.0,140000,True,14,13,3,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,94.0,25286,4,5,0.0,633.0,0.0,1064.0,0,1040,1.0,1,0,3,1,0,1963.0,2.0,648.0,132250,False,47,47,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,100.0,25000,5,4,0.0,0.0,0.0,1632.0,0,1632,0.0,2,0,4,2,0,1967.0,2.0,576.0,143000,False,43,43,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,0.0,32463,4,4,149.0,1159.0,0.0,1249.0,0,1622,1.0,1,0,3,1,1,1975.0,4.0,1356.0,168000,True,49,35,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,44.0,4224,5,7,0.0,840.0,0.0,1040.0,0,1060,1.0,1,0,3,1,1,1976.0,2.0,572.0,129900,False,34,34,3,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,44.0,4224,5,5,0.0,874.0,0.0,1142.0,0,1142,1.0,1,1,3,1,1,1976.0,2.0,528.0,134000,False,34,34,3,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,21.0,1504,4,4,0.0,252.0,0.0,546.0,0,1092,0.0,1,1,3,1,0,1972.0,1.0,253.0,85500,False,38,38,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,0.0,1533,4,5,0.0,503.0,0.0,530.0,0,992,1.0,1,0,2,1,0,1970.0,1.0,297.0,106500,False,40,40,2,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,21.0,1495,4,6,189.0,384.0,0.0,546.0,0,1092,0.0,1,1,3,1,0,0.0,0.0,0.0,93900,False,40,40,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,21.0,2001,4,5,80.0,0.0,0.0,546.0,0,1092,0.0,1,1,3,1,0,1970.0,1.0,286.0,75000,False,40,40,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,21.0,1936,4,6,0.0,131.0,499.0,630.0,0,630,1.0,1,0,1,1,0,0.0,0.0,0.0,84500,False,40,40,2,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,21.0,1890,4,3,0.0,0.0,0.0,546.0,0,1092,0.0,1,1,3,1,0,1976.0,1.0,286.0,75190,False,34,34,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,0.0,11333,6,5,0.0,539.0,0.0,1029.0,0,1062,1.0,1,0,3,1,2,1976.0,2.0,539.0,146800,False,34,34,2,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,72.0,9129,5,5,144.0,923.0,0.0,923.0,0,1008,1.0,1,0,1,1,1,1977.0,2.0,678.0,153500,False,33,33,3,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,0.0,15957,6,6,0.0,1148.0,0.0,1244.0,0,1356,2.0,2,0,3,1,1,1977.0,2.0,528.0,188000,False,33,33,3,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,61.0,33983,5,6,0.0,1112.0,0.0,1160.0,0,1676,1.0,1,1,3,1,2,1977.0,2.0,672.0,196000,True,33,16,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,68.0,8286,5,7,0.0,531.0,0.0,716.0,0,1432,1.0,1,1,3,1,1,1977.0,2.0,531.0,157000,False,33,33,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,50.0,6723,5,7,0.0,796.0,0.0,796.0,0,796,0.0,1,0,2,1,0,0.0,0.0,0.0,138000,False,39,39,3,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,54.0,7244,5,7,0.0,619.0,0.0,768.0,0,768,1.0,1,0,2,1,0,1987.0,2.0,624.0,129500,False,40,40,3,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,124.0,27697,4,3,198.0,811.0,0.0,1396.0,0,1608,0.0,1,0,3,1,0,1961.0,1.0,444.0,80000,False,49,49,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,69.0,7599,4,6,0.0,565.0,0.0,845.0,0,845,1.0,1,0,2,1,0,1987.0,2.0,360.0,129500,True,28,4,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,0.0,11000,5,6,0.0,1090.0,0.0,1090.0,0,1178,1.0,1,1,3,1,0,1976.0,2.0,502.0,135000,True,34,7,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,76.0,8314,5,7,0.0,546.0,0.0,816.0,0,816,0.0,1,0,2,1,0,1982.0,1.0,264.0,124500,False,28,28,3,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,65.0,11625,5,7,0.0,596.0,0.0,816.0,0,816,1.0,1,0,2,1,0,1983.0,1.0,264.0,139000,False,27,27,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,63.0,10712,5,5,0.0,212.0,0.0,974.0,0,974,0.0,1,0,3,1,0,0.0,0.0,0.0,93500,True,19,18,2,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,62.0,10447,5,6,0.0,516.0,0.0,864.0,0,887,0.0,1,0,3,1,0,1984.0,1.0,288.0,124500,False,26,26,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,0.0,11027,6,5,28.0,468.0,539.0,1178.0,0,1293,1.0,2,0,2,1,0,1954.0,2.0,452.0,149900,False,56,56,3,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2306,85.0,10533,6,6,244.0,773.0,0.0,1008.0,0,1024,1.0,1,0,2,1,2,1956.0,1.0,313.0,157500,False,54,54,3,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2307,0.0,11765,5,5,302.0,1127.0,0.0,1617.0,0,1797,0.0,1,1,3,1,1,1957.0,3.0,963.0,169000,False,53,53,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2308,0.0,39384,6,6,902.0,1110.0,0.0,1705.0,0,1390,1.0,1,1,1,1,2,1957.0,2.0,550.0,252000,False,53,53,3,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2309,90.0,11727,7,6,434.0,0.0,0.0,1851.0,0,1851,0.0,2,0,3,1,1,1969.0,2.0,506.0,192100,False,41,41,5,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2310,60.0,8238,6,5,0.0,700.0,0.0,813.0,0,1525,1.0,2,1,3,1,1,1997.0,2.0,400.0,183500,True,13,12,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,0.0,13006,7,5,285.0,0.0,0.0,964.0,0,2236,0.0,2,1,4,1,1,1997.0,2.0,642.0,222000,False,13,13,4,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,0.0,13041,6,5,0.0,0.0,0.0,781.0,0,1671,0.0,2,1,3,1,1,1995.0,2.0,423.0,170000,False,15,15,4,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,0.0,13031,6,5,0.0,592.0,0.0,691.0,0,1498,0.0,2,1,3,1,1,1995.0,2.0,409.0,187500,True,15,14,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,54.0,9783,6,5,0.0,0.0,0.0,821.0,0,1776,0.0,2,1,3,1,1,1996.0,2.0,443.0,202000,False,14,14,4,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,70.0,11207,6,5,0.0,714.0,0.0,802.0,0,1511,1.0,2,1,3,1,1,1997.0,2.0,413.0,185000,False,13,13,5,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,134.0,19378,7,5,456.0,57.0,0.0,1392.0,0,2462,1.0,2,1,4,1,1,2006.0,2.0,576.0,320000,True,5,4,5,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,50.0,14859,7,5,27.0,0.0,0.0,1670.0,0,1670,0.0,2,0,3,1,1,2006.0,3.0,690.0,240000,False,4,4,4,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,50.0,13128,8,5,216.0,0.0,0.0,1074.0,0,2064,0.0,2,1,4,1,1,2005.0,2.0,527.0,250000,False,5,5,3,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,72.0,10463,8,5,0.0,0.0,0.0,893.0,0,1801,0.0,2,1,3,1,1,2005.0,3.0,800.0,239900,False,5,5,5,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,42.0,13751,7,5,248.0,60.0,0.0,1700.0,0,2212,1.0,2,1,3,1,1,2006.0,3.0,773.0,309000,True,5,4,6,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,168.0,23257,7,5,0.0,0.0,0.0,868.0,0,2021,0.0,2,1,3,1,1,2006.0,2.0,422.0,274725,False,4,4,6,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,68.0,13108,8,5,0.0,0.0,0.0,2062.0,0,2687,0.0,2,1,4,1,0,1994.0,2.0,618.0,270000,False,16,16,5,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2323,0.0,8076,6,6,112.0,705.0,0.0,1160.0,0,1169,0.0,2,0,3,1,1,1993.0,2.0,402.0,183500,True,17,16,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,0.0,7685,6,5,112.0,518.0,0.0,697.0,0,1501,0.0,2,1,3,1,1,1993.0,2.0,420.0,165600,True,17,16,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,63.0,9084,7,5,0.0,0.0,0.0,935.0,0,1632,0.0,2,1,3,1,1,1998.0,2.0,462.0,176500,False,12,12,5,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,30.0,3701,8,5,0.0,0.0,0.0,1191.0,0,1204,0.0,2,0,2,1,0,1987.0,2.0,461.0,130000,False,23,23,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2327,44.0,5306,7,7,0.0,495.0,215.0,1064.0,0,1767,1.0,2,0,2,1,1,1987.0,2.0,504.0,239000,False,23,23,3,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2328,0.0,6563,8,5,0.0,1148.0,0.0,1742.0,0,1742,1.0,2,0,2,1,1,1985.0,2.0,564.0,275000,False,25,25,3,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2329,59.0,16023,9,5,600.0,1218.0,0.0,1398.0,0,2798,1.0,3,1,3,1,1,2005.0,3.0,670.0,457347,True,5,4,8,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2330,60.0,18062,10,5,662.0,0.0,0.0,1528.0,0,3390,0.0,3,1,5,1,1,2006.0,3.0,758.0,545224,False,4,4,5,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2331,63.0,12292,9,5,184.0,205.0,0.0,1094.0,0,2473,0.0,2,1,4,1,1,2006.0,3.0,675.0,356383,False,4,4,7,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2332,85.0,16056,9,5,208.0,240.0,0.0,1992.0,0,2868,0.0,3,1,4,1,1,2005.0,3.0,716.0,556581,True,5,4,7,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2333,82.0,12438,8,5,466.0,0.0,0.0,1234.0,0,2576,0.0,2,1,4,1,1,2006.0,3.0,666.0,361919,False,4,4,6,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334,82.0,16052,10,5,734.0,1206.0,0.0,1850.0,0,2698,1.0,2,1,4,1,1,2006.0,3.0,736.0,535000,False,4,4,7,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2335,92.0,15922,9,5,550.0,0.0,0.0,1390.0,0,2795,0.0,3,1,4,1,1,2005.0,3.0,660.0,401179,True,5,4,6,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2336,66.0,13682,10,5,1031.0,0.0,0.0,1410.0,0,2945,0.0,3,1,3,1,1,2006.0,3.0,641.0,438780,False,4,4,7,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2337,0.0,14762,5,6,0.0,0.0,0.0,0.0,53,2320,0.0,2,0,2,1,1,1979.0,2.0,672.0,169000,True,62,60,5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,100.0,34650,5,5,0.0,1056.0,0.0,1056.0,0,1056,1.0,1,0,3,1,0,1955.0,2.0,572.0,145000,False,55,55,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,60.0,8147,9,5,230.0,1191.0,0.0,1714.0,0,1714,1.0,2,0,2,1,1,2005.0,2.0,517.0,318000,False,5,5,5,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2340,69.0,11302,8,5,238.0,1422.0,0.0,1814.0,0,1826,1.0,2,0,3,1,1,2005.0,3.0,758.0,319000,True,5,4,4,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
