,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,remodeled,ms_type,Age,RemodelAge
2794,RL,70.0,8726,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,872.0,GasA,Ex,Y,SBrkr,0,1909,0.0,0.0,2,1,4,1,Gd,8,Typ,0,0,BuiltIn,2002.0,RFn,2.0,529.0,TA,TA,Y,0,108,0,0,0,0,0,9,2006,WD ,Normal,197000,False,2-STORY 1946 & NEWER,8,8
2795,RL,0.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,295.0,Gd,TA,PConc,Gd,TA,No,GLQ,986.0,Unf,0.0,1654.0,GasA,Ex,Y,SBrkr,0,1654,1.0,0.0,2,0,3,1,Gd,6,Typ,0,0,Attchd,2002.0,Unf,3.0,900.0,TA,TA,Y,0,136,0,0,0,0,0,2,2006,WD ,Normal,230000,False,1-STORY 1946 & NEWER ALL STYLES,8,8
2796,RL,67.0,10566,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,261.0,Gd,TA,PConc,Gd,TA,Av,GLQ,920.0,Unf,0.0,1090.0,GasA,Ex,Y,SBrkr,0,2214,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1999.0,Fin,3.0,646.0,TA,TA,Y,197,80,0,0,0,0,0,7,2006,WD ,Normal,268500,False,2-STORY 1946 & NEWER,11,11
2797,RL,0.0,21533,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1065.0,GasA,Ex,Y,SBrkr,0,2049,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1997.0,Unf,2.0,467.0,TA,TA,Y,120,48,0,0,0,0,0,8,2006,WD ,Normal,210900,True,2-STORY 1946 & NEWER,14,13
2798,RL,90.0,11250,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,TA,TA,PConc,Gd,TA,Mn,ALQ,796.0,Unf,0.0,1054.0,GasA,Ex,Y,SBrkr,0,1939,0.0,1.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,RFn,3.0,555.0,TA,TA,Y,128,84,0,0,0,0,0,5,2006,WD ,Normal,227000,False,2-STORY 1946 & NEWER,12,12
2799,RL,90.0,11250,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,GLQ,685.0,Unf,0.0,930.0,GasA,Ex,Y,SBrkr,0,1995,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1995.0,RFn,2.0,610.0,TA,TA,Y,275,170,0,0,0,0,0,7,2006,WD ,Normal,237000,True,2-STORY 1946 & NEWER,15,14
2800,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,975.0,Unf,0.0,1108.0,GasA,Ex,Y,SBrkr,0,2097,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1998.0,RFn,2.0,583.0,TA,TA,Y,253,170,0,0,0,0,0,6,2006,WD ,Normal,274300,False,2-STORY 1946 & NEWER,12,12
2801,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1860.0,GasA,Ex,Y,SBrkr,0,1836,0.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2.0,484.0,TA,TA,Y,120,33,0,0,0,0,0,10,2006,WD ,Normal,216837,True,1-STORY 1946 & NEWER ALL STYLES,6,5
2802,RM,37.0,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,717.0,Unf,0.0,848.0,GasA,Ex,Y,SBrkr,0,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,0,Attchd,2003.0,Fin,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,0,4,2006,WD ,Normal,133000,False,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,7,7
2803,RM,37.0,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,848.0,GasA,Ex,Y,SBrkr,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,0,5,2006,WD ,Normal,155900,False,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,6,6
2804,RL,120.0,15611,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1079.0,GasA,Ex,Y,SBrkr,0,1919,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2.0,685.0,Gd,TA,Y,0,51,0,0,0,0,0,7,2006,New,Partial,233230,False,2-STORY 1946 & NEWER,4,4
2805,RL,70.0,8810,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,1390.0,GasA,Ex,Y,SBrkr,0,1390,1.0,0.0,2,0,3,1,Gd,7,Typ,0,0,Attchd,2003.0,RFn,2.0,545.0,TA,TA,Y,0,68,0,0,0,0,0,3,2006,WD ,Normal,207000,False,1-STORY 1946 & NEWER ALL STYLES,7,7
2806,RL,41.0,12393,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,GasA,Ex,Y,SBrkr,0,1948,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,Y,100,48,0,0,0,0,0,9,2006,WD ,Normal,195000,True,2-STORY 1946 & NEWER,6,5
2807,RL,70.0,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,340.0,Unf,0.0,1682.0,GasA,Ex,Y,SBrkr,0,1700,1.0,0.0,2,0,3,1,Gd,7,Typ,0,0,Attchd,2003.0,RFn,2.0,544.0,TA,TA,Y,192,23,0,0,0,0,0,5,2006,WD ,Normal,200000,False,1-STORY 1946 & NEWER ALL STYLES,7,7
2808,RL,74.0,8581,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,Unf,0.0,Unf,0.0,851.0,GasA,Ex,Y,SBrkr,0,1737,0.0,0.0,2,1,3,1,Gd,7,Typ,0,0,Attchd,2006.0,RFn,2.0,578.0,TA,TA,Y,0,105,0,0,0,0,0,8,2006,New,Partial,203160,False,2-STORY 1946 & NEWER,4,4
2809,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,784.0,GasA,Ex,Y,SBrkr,0,1611,0.0,0.0,2,1,3,1,Gd,6,Typ,0,0,Attchd,2005.0,RFn,2.0,572.0,TA,TA,Y,144,36,0,0,0,0,0,3,2006,WD ,Normal,195800,False,2-STORY 1946 & NEWER,5,5
2810,RL,84.0,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1552.0,GasA,Ex,Y,SBrkr,0,1552,0.0,0.0,2,0,3,1,Gd,7,Typ,0,0,Attchd,2005.0,RFn,3.0,782.0,TA,TA,Y,144,20,0,0,0,0,0,7,2006,New,Partial,212900,True,1-STORY 1946 & NEWER ALL STYLES,5,4
2811,RL,89.0,11645,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,GasA,Ex,Y,SBrkr,0,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,0,0,Attchd,2004.0,RFn,2.0,565.0,TA,TA,Y,0,70,0,0,0,0,0,8,2006,WD ,Normal,196500,False,2-STORY 1946 & NEWER,6,6
2812,RL,65.0,8772,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,996.0,Unf,0.0,1336.0,GasA,Ex,Y,SBrkr,0,1336,1.0,0.0,2,0,3,1,Gd,6,Typ,0,0,Attchd,2005.0,Unf,2.0,502.0,TA,TA,Y,136,43,0,0,0,0,0,9,2006,New,Partial,198000,True,1-STORY 1946 & NEWER ALL STYLES,5,4
2813,RL,68.0,8846,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,750.0,GasA,Ex,Y,SBrkr,0,1500,0.0,0.0,2,1,3,1,Gd,6,Typ,0,0,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,0,35,0,0,0,0,0,8,2006,New,Partial,173900,True,2-STORY 1946 & NEWER,5,4
2814,RL,65.0,8461,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,GasA,Ex,Y,SBrkr,0,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,24,0,0,0,0,0,7,2006,New,Partial,163990,True,2-STORY 1946 & NEWER,5,4
2815,RL,65.0,8767,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1310.0,GasA,Ex,Y,SBrkr,0,1310,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,7,2006,New,Partial,164990,False,1-STORY 1946 & NEWER ALL STYLES,5,5
2816,RL,67.0,8777,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,2Story,4,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,Gd,TA,No,Rec,173.0,BLQ,337.0,676.0,GasA,Gd,Y,SBrkr,0,1436,1.0,0.0,2,0,3,1,TA,6,Min1,0,0,Attchd,1950.0,Unf,2.0,528.0,TA,TA,Y,147,0,0,0,0,0,420,10,2006,WD ,Normal,98000,True,2-STORY 1945 & OLDER,100,10
2817,RL,134.0,17755,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,176.0,Unf,0.0,1466.0,GasA,TA,Y,SBrkr,0,1466,0.0,0.0,1,1,3,1,Fa,6,Typ,2,Gd,Attchd,1959.0,Fin,2.0,528.0,TA,TA,Y,0,140,0,0,100,0,0,11,2006,WD ,Normal,149900,False,1-STORY 1946 & NEWER ALL STYLES,51,51
2818,RL,67.0,8877,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836.0,Unf,0.0,836.0,GasA,TA,Y,FuseF,0,1220,0.0,0.0,1,0,2,1,TA,6,Typ,0,0,Detchd,1951.0,Unf,2.0,396.0,TA,TA,Y,0,0,0,0,0,0,0,4,2006,COD,Normal,102000,False,1-STORY 1946 & NEWER ALL STYLES,59,59
2819,RL,38.0,7840,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,976.0,Unf,0.0,976.0,GasA,TA,Y,SBrkr,0,1012,0.0,2.0,2,0,4,0,TA,4,Typ,0,0,0,0.0,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,10,2006,WD ,AdjLand,127500,False,DUPLEX - ALL STYLES AND AGES,35,35
2820,RL,35.0,9400,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,945.0,Unf,0.0,945.0,GasA,TA,Y,SBrkr,0,980,0.0,2.0,2,0,4,0,TA,4,Typ,0,0,0,0.0,0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,10,2006,WD ,AdjLand,127500,False,DUPLEX - ALL STYLES AND AGES,35,35
2821,RL,73.0,16133,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,847.0,Unf,0.0,1176.0,GasA,TA,Y,SBrkr,0,1176,1.0,0.0,1,0,2,1,TA,5,Typ,0,0,Attchd,1969.0,Unf,1.0,360.0,TA,TA,Y,0,92,0,0,112,0,0,12,2006,WD ,Abnorml,119900,False,1-STORY 1946 & NEWER ALL STYLES,41,41
2822,RL,62.0,7162,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,796.0,GasA,Ex,Y,SBrkr,0,1724,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,616.0,TA,TA,Y,168,57,0,0,0,0,0,5,2006,WD ,Normal,196500,True,2-STORY 1946 & NEWER,7,6
2823,RL,75.0,8050,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,0,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,475.0,ALQ,297.0,914.0,GasA,Ex,Y,SBrkr,0,914,1.0,0.0,1,0,2,1,Gd,4,Typ,0,0,0,0.0,0,0.0,0.0,0,0,N,32,0,0,0,0,0,0,4,2006,WD ,Normal,117250,False,1-STORY 1946 & NEWER ALL STYLES,8,8
2824,RL,90.0,11060,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1150.0,GasA,Ex,Y,SBrkr,0,2314,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Ex,BuiltIn,2003.0,Fin,2.0,502.0,TA,TA,Y,0,274,0,0,0,0,0,2,2006,ConLD,Normal,229000,True,2-STORY 1946 & NEWER,7,5
2825,RM,35.0,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,547.0,GasA,Gd,Y,SBrkr,0,1072,1.0,0.0,1,0,2,1,TA,5,Typ,0,0,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,0,28,0,0,0,0,0,5,2006,WD ,Normal,145000,False,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,5,5
2826,RM,35.0,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,547.0,GasA,Gd,Y,SBrkr,0,1072,1.0,0.0,2,0,2,1,TA,5,Typ,0,0,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,0,44,0,0,0,0,0,6,2006,New,Partial,140000,True,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,5,4
2827,RM,35.0,3675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,547.0,GasA,Gd,Y,SBrkr,0,1072,1.0,0.0,1,0,2,1,TA,5,Typ,0,0,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,0,44,0,0,0,0,0,10,2006,New,Partial,142500,True,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,5,4
2828,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,GasA,Ex,Y,SBrkr,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,5,2006,WD ,Normal,134000,False,2-STORY PUD - 1946 & NEWER,6,6
2829,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,GasA,Ex,Y,SBrkr,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,5,2006,WD ,Normal,130000,False,2-STORY PUD - 1946 & NEWER,6,6
2830,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,GasA,Ex,Y,SBrkr,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,4,2006,WD ,Normal,130000,True,2-STORY PUD - 1946 & NEWER,6,4
2831,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,GasA,Ex,Y,SBrkr,0,1709,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,4,2006,WD ,Normal,137500,False,2-STORY PUD - 1946 & NEWER,6,6
2832,RM,32.0,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,GasA,Ex,Y,SBrkr,0,1708,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,4,2006,WD ,Normal,130000,False,2-STORY PUD - 1946 & NEWER,6,6
2833,RL,56.0,6956,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,Fa,TA,Mn,Unf,0.0,Unf,0.0,624.0,GasA,Ex,Y,SBrkr,0,936,0.0,0.0,1,0,3,1,TA,5,Typ,0,0,Attchd,1948.0,Unf,1.0,265.0,TA,Po,Y,0,0,0,0,0,0,0,4,2006,WD ,Normal,97900,True,1-1/2 STORY FINISHED ALL AGES,62,60
2834,RL,72.0,7822,Pave,Reg,Bnk,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,3,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,832.0,GasA,TA,Y,FuseF,0,1338,0.0,0.0,2,0,3,1,TA,7,Typ,0,0,Detchd,1974.0,Unf,2.0,528.0,TA,TA,N,0,0,208,0,0,0,0,5,2006,WD ,AdjLand,92000,True,1-1/2 STORY FINISHED ALL AGES,95,60
2835,RL,62.0,8707,Pave,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1093.0,GasA,TA,N,FuseF,0,1669,0.0,0.0,1,1,4,1,TA,9,Min2,0,0,Attchd,1924.0,Unf,1.0,288.0,Fa,TA,Y,0,0,56,0,0,0,0,5,2006,WD ,AdjLand,107000,True,1-1/2 STORY FINISHED ALL AGES,86,60
2836,RL,58.0,8410,Pave,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Fa,PConc,TA,TA,No,Unf,0.0,Unf,0.0,658.0,GasA,TA,Y,SBrkr,0,1184,0.0,0.0,1,0,5,1,TA,8,Typ,0,0,0,0.0,0,0.0,0.0,0,0,N,0,151,0,0,0,0,0,5,2006,WD ,AdjLand,81000,True,1-1/2 STORY FINISHED ALL AGES,100,14
2837,RL,60.0,9738,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,392.0,Unf,0.0,784.0,GasA,Gd,Y,SBrkr,0,1221,1.0,0.0,1,0,4,1,TA,7,Typ,0,0,Attchd,1965.0,Unf,1.0,392.0,TA,TA,Y,0,0,236,0,0,0,0,3,2006,WD ,Normal,104900,True,1-1/2 STORY FINISHED ALL AGES,86,60
2838,RL,60.0,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,167.0,Unf,0.0,864.0,GasA,TA,Y,SBrkr,0,864,1.0,0.0,1,0,2,1,TA,5,Typ,0,0,Detchd,1957.0,Unf,2.0,572.0,TA,TA,N,0,0,0,0,0,0,0,4,2006,WD ,Normal,115000,True,1-STORY 1946 & NEWER ALL STYLES,55,20
2839,RL,60.0,16012,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,4,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,Rec,691.0,Unf,0.0,954.0,GasA,Ex,Y,SBrkr,0,1482,0.0,1.0,2,0,3,1,TA,6,Min1,1,Gd,2Types,1956.0,Unf,2.0,609.0,TA,TA,Y,0,30,0,0,0,0,0,10,2006,WD ,Abnorml,125000,True,1-STORY 1946 & NEWER ALL STYLES,56,42
2840,RL,45.0,8248,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,GasW,Gd,Y,SBrkr,0,1250,0.0,1.0,1,1,3,1,Fa,7,Typ,0,0,Detchd,1955.0,Unf,1.0,280.0,TA,TA,P,207,0,96,0,0,0,0,7,2006,WD ,Normal,116000,True,1-1/2 STORY FINISHED ALL AGES,92,60
2841,RL,45.0,8248,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,864.0,GasA,TA,N,SBrkr,450,1414,0.0,0.0,1,0,3,1,TA,8,Typ,1,Gd,0,0.0,0,0.0,0.0,0,0,N,0,0,112,0,0,0,0,9,2006,COD,Abnorml,83000,True,1-1/2 STORY FINISHED ALL AGES,88,60
